,Comp1,Comp2,Comp3,Comp4,Comp5,Comp6,Comp7,Comp8
0,0.00300613601017294,0.00017764381854315725,0.009380460080441293,0.005678726901926742,0.005734592276542664,0.0005262541568753288,0.02643521838740761,0.0003370585356941124
1,0.0006454564681417548,0.007738728676868664,0.0006112519862215901,0.003911367284393812,0.006681302548354818,0.003483350551583411,0.005969479827405195,0.0022335012881862398
2,4.784996481356213e-05,0.00021462294047830922,0.01582443755408887,0.00025946607417468357,0.00019439615215270247,4.074555955406825e-05,0.0032741005209947823,0.000355374279455471
3,0.0012858962281258564,0.005750045210763079,0.002439170030871546,0.012849446338346936,0.0007439601917093877,0.0060023193385757324,0.004797716877508646,0.0005511431988102917
4,0.0001819788906846665,0.005532507932293734,0.00022577029229223547,0.021358117287508603,1.1567540398333063e-06,2.0864618803559678e-06,0.0008085468086734511,0.0041033247531057065
5,0.0006973142285280198,0.005525585002514289,0.002408563147654152,0.01153464829816237,0.00552250125850536,0.0007373999334312093,0.012893440232545529,0.004277883117130285
6,8.850286204148584e-05,0.00024244589599831893,0.01684666354497547,0.0003544645709217153,0.00017278336018928161,0.00014764884191519444,0.0030976477458162367,0.0006864664483373383
7,0.005381114397366778,0.0012596812249498343,0.004104264085998385,0.04032919133118379,0.021457270019865138,0.02008879197626648,0.0049054315641068385,0.0013056966901767101
8,0.002521285025055494,0.0788387208040115,0.006918951803376414,8.433488225738445e-06,0.0004763351471974827,0.016965141443548857,0.01795837821782938,1.7066171810865704e-05
9,0.001174668445751789,4.926976146285542e-06,0.006591121312191798,0.00024252729197198191,0.00016803749614071874,0.0032288126914629947,0.003616011095488729,0.0075359842182321085
10,0.0009978441592875566,0.005166911950723849,0.0007508362340676192,0.018045797994866174,0.00031679968930181743,0.0011067956732580034,0.0022839314945057912,6.9298490935242525e-09
11,0.0007161832456331265,0.004801419054900959,0.0005192277502687211,0.019262542548595416,0.0003464563140025763,0.0006199084935691371,0.002272489427797937,0.00013892440823492713
12,0.030666130797543295,0.09671329078215213,0.26706707697438437,0.01950390267668981,0.3168073498513671,0.013100306862096824,0.05618876623260654,0.010795995290155676
13,0.13189211870888304,7.035731222779711e-06,0.015164064977494774,7.384100346197864e-08,0.002181317741304723,0.0006598645811477342,6.303997293073358e-05,0.0002085424106786362
14,0.001410342757554459,2.578807576753721e-05,0.004853960818561851,0.0007406708921486767,0.00028940988135070804,0.006530017235766624,0.004964812356397891,0.010176144102491033
15,0.01294128567302223,0.042133078608773404,0.024926864330794392,0.0036293884050827697,0.01627956779759843,6.368043136001485e-05,0.0031349376928245013,0.0007757089654088398
16,0.0028501448058651144,0.001198094231917916,0.0006146137788715353,0.011190899252060241,0.023624739958542005,0.0002655402403966534,0.000464591004012035,0.0031723831278101834
17,1.021577161893598e-05,0.008999049996975591,0.00022718680870716663,0.0037073273407466976,0.005396931539878033,0.003673070090671781,0.008750536143824556,3.206016237948678e-07
18,0.008401703673440833,3.874566191285636e-05,0.004017018241144943,0.0014191678876206725,8.770696462280804e-07,0.0015078741084434742,9.931074445211273e-05,0.04204475400265649
19,0.0018076192623974095,0.006393385353556687,0.0023412626521913163,0.006664034461891518,0.006320240215764405,0.0004184775416217699,0.007225348567107051,0.00898519376343845
20,0.0033398007315735456,8.055595464364847e-06,0.011702064400400457,0.004336932655419712,0.00803582641449641,0.000167728757803221,0.02357856378203963,0.00020639209340054596
21,0.0007906772081101133,0.007025794308651555,0.001589587712510137,0.006404550962434823,0.005753411331074447,0.0005483980770254483,0.00873860995691696,0.003944700055544765
22,0.006503006985076956,0.07179497199589865,0.0029423773335537306,0.00032962025198133633,0.0003393618476928225,0.029297444651626453,0.018518572259823476,0.006274848091814585
23,0.008400447800673089,0.0006387406406812156,0.0022017908307543203,0.0476287947576253,0.020439234475725754,0.01194089511525826,0.0049570681864941155,0.006533378199234829
24,0.08615829158596877,0.002079705748788515,0.0010668183347171158,0.010923671156244185,0.001936900216471654,0.029963950549711602,0.002009104389126917,0.02996218481090973
25,0.00011853938189326918,0.0004225282020723655,0.014426459096505861,0.00039893725009951036,0.0005040908090704714,8.560217588850858e-05,0.004210510509875476,0.00045339211427317583
26,2.922385882318536e-05,0.009256173960118396,0.00014353611310310643,0.0029066115525389503,0.005734555885377745,0.005518143568783674,0.007365886908257413,6.101866197136542e-06
27,0.00035673308803046077,0.001435198428750431,0.010020115752653772,0.0010208950618502783,0.0022783119471899765,0.0003287579655081999,0.007362889850805558,0.00037604073772325446
28,0.00013964047341128257,0.004285954432479909,0.00018568723525209187,0.014320755158541263,0.001116628770590551,0.003909161171214651,0.008227374742527148,0.0077811650297857065
29,0.21025902444307698,0.008505701384804316,0.003876704732032747,0.101436322719684,0.006436646678775047,0.3137907981131801,0.08275758612037347,0.0235620354076496
30,0.0020029017744858505,0.011278306458743902,0.00016199750426289033,0.011806100265646786,0.0009793480704607398,0.0029793974108041532,9.414670629535231e-05,7.951610169037861e-05
31,0.002847446760849297,0.008207986582536245,0.0012004454503617235,0.01225733820260346,4.1940642705810125e-06,0.004999998321027684,0.0014791982392501533,0.0018464766761968293
32,6.033755581289494e-05,0.001167590173833688,0.007478452647703441,0.0005688354954497719,0.002389658089674333,1.211097896413426e-06,0.00769611061849265,0.00010763035395255291
33,0.007746029172520235,7.256972991747305e-05,0.004404881035658471,0.0014182316676910169,0.0070923033300738635,0.0021065335681342955,0.027260511228464044,0.009726197074431642
34,0.0014315051222955602,9.941707863236646e-06,0.007044163634168023,0.00014885514427551976,8.23275263328154e-05,0.0024014280915139784,0.0027637742893041224,0.008314594787214623
35,0.03809394039286441,0.004915375990217368,0.02459805773868444,0.038035386055038777,0.001740347661947481,0.006494866371277798,0.00013171803233369723,0.07450501662066059
36,0.057182543569909074,1.721994976293059e-08,0.005627411540307785,0.004387498313411984,0.00024895541746150236,0.021471258758701282,0.013668231213454696,0.060493521142592974
37,0.005708947796939857,0.02330742824248256,0.01001607562524865,0.04021066838286233,0.005595732591951484,0.004505893897586866,0.033608177830146316,0.004071196684416684
38,0.0009804703474484483,0.007067680273949277,0.0008725450883738358,0.004734175268456627,0.006994623580195499,0.002284373487330793,0.005934215849079283,0.0037331663177934066
39,0.0003339866435603884,0.008426626416317903,0.001567840372477977,0.01814014463218812,0.0007662845763956764,2.7911020334795145e-05,5.1079746751244936e-05,0.005646188086756657
40,0.0001734357616328201,0.0007289711061995764,0.012259842465523472,0.0005541131114555804,0.001070819503806258,0.00010705376621673278,0.005452579942322099,0.00032063806042562033
41,0.0013113931604172204,0.030398137393855704,0.0002727170623900953,0.002187087251913647,0.0071612603947006255,0.03928219789029565,0.07489823716958659,0.0003071395359660373
42,0.001470275361482922,0.006692995963469116,0.0018683154992816943,0.011752237948124931,0.00036638019973751085,0.006775707155715141,0.0040046786160160604,0.0005225580839165906
43,0.001314765354059975,0.004857486634825031,0.0017685142787340657,0.017291139322451438,0.0006638930275668252,0.0018989628933547607,0.003110192208808924,0.0003803722806680568
44,5.942790721763618e-06,0.00025729723253159275,0.015233163628138615,0.0004392731702256075,0.00019584797038318396,0.0002121049433518637,0.002734637665803201,7.791446104734074e-05
45,0.0017694986674561038,0.006050861053458325,0.0015697136698974655,0.0063356389025317995,0.007368746599625426,0.0007720074520645181,0.0060015406057881944,0.007628463944107283
46,0.0022406661740907276,0.006073828513272614,0.0029188979298494263,0.007355242466771482,0.0063013091575550104,0.00014786006626380007,0.007370819181103189,0.011546574503577552
47,0.09660089470673056,0.001357476869223859,0.020631364864294136,0.016648922482549657,0.0007239867039956369,0.0703497075036672,0.013800663263847105,0.004822450834701861
48,0.06708091459126402,5.9914630341067634e-05,0.01138584313593133,0.007794089079615887,9.387307214711155e-05,0.037262354064257756,0.016726727978061066,0.03515767004136782
49,0.0031415482262896676,0.000348676810662821,0.007078087799159149,0.0059669446120072574,0.004309481763266204,0.0004233531532540055,0.02924762684235057,0.0009261694551392486
50,1.953170366822691e-05,0.00045067501411130413,0.014342008806472859,0.0007126006090133098,0.0003971187138747991,0.0004840332860467644,0.0030626710663574377,8.471023745440669e-05
51,0.0076564524160666406,0.021009739607975596,0.0056982556490673625,0.000726656676389178,0.04959674999598551,0.00037393914115305024,0.0008308505165060846,8.181249459089039e-05
52,0.0009704397372196407,0.004880555133733869,0.0010676356365379505,0.017930814242324882,0.0004984655080046221,0.0013336786554963439,0.002788742700856491,1.1240715650003389e-05
53,4.4697734980424753e-07,0.0005476998624372551,0.013847306437833405,0.001068173096877409,0.00042273565817929794,0.0010264103034831656,0.0025558856713867708,3.9930991585251976e-07
54,0.023767837260140832,0.009896063870695448,0.0074911615420145995,0.0023066160425060287,0.007093344663117735,0.0003365746394474922,0.03159912892514248,0.1454848959206395
55,0.005525400328679539,0.016256201701159635,0.006360901527535398,3.752022159851216e-07,0.055465965727373175,0.0038632927633307987,0.000895373948974548,0.001172968828445287
56,0.01293380261279384,0.0006803684994975994,0.018231246641943026,0.004400365900900788,0.0343703978456563,0.006313530209067121,0.03470221936546307,0.004286910816858476
57,0.0007926004138224856,8.08144025542078e-06,0.007218244515919504,0.0003709901009974544,0.00017507780691152717,0.003946800722777653,0.004262968708309747,0.005308677756031591
58,0.0014248755953780922,0.0038183038568573987,6.77537256226933e-05,0.018681437053012943,0.04304883121095773,0.01320619984457926,0.005756259993198581,0.0019218165115821473
59,0.00455333362573562,0.0004776954099911974,0.0038863669862259343,0.002181567234294546,0.00045557538357615207,0.0022460331267538255,0.00021123091595751618,0.026731869562291156
60,0.00023527497381788736,0.08874865517887302,0.014571980076976087,0.0012376501341077753,0.0005899600829952123,0.004582927623209997,0.019149063706854975,0.007200039412463967
61,0.0021145164229468766,0.00010249314886273197,0.005499126090779635,0.0006968711073752875,5.71699608442483e-05,0.005661942575412112,0.003247144661197244,0.012632197757658899
62,0.021135294301737762,0.026468800183978104,0.06060613183713897,1.6083844192339475e-07,0.07927183155403646,0.011186148839670094,0.001263469616989704,0.0010232558776283563
63,0.03658115657933321,0.028148646990461386,0.03140346891249933,0.003754336404376167,0.00372658084693836,0.09279230574483072,0.011127495573670619,0.23580724697216812
64,0.0018311761161884643,0.008987911616036286,0.000287841109165778,0.0058692320624159884,0.005082673846026075,0.0013920489865279393,0.015537454065653012,0.011330065095106196
65,0.0008614645833909323,0.0015885140212342928,0.0084258205951462,0.010356580541054622,0.0021624441998791613,0.003418834462905006,0.03429299261228,0.00046017209868041097
66,2.586338690663941e-05,9.652503995648864e-05,0.012435922840595477,3.6875596220379906e-05,0.00021011880372985206,0.0001951702133642876,0.0035327170475997136,0.000165942234926674
67,0.0008632684423841746,0.006861391221874506,8.68916016891624e-05,0.015521552089062297,3.757658404934628e-06,0.0017537421127518725,0.0015253734539980512,0.000334542778170772
