,Comp1,Comp2,Comp3,Comp4,Comp5,Comp6,Comp7,Comp8
30,0.11605895346931892,0.44253655676513876,0.005049081590923816,0.33538779640009153,0.02626497901881696,0.0721007632584907,0.001784674047735366,0.0008171954494838885
31,0.15852700012969925,0.3094357794211343,0.035948032423460646,0.33455350787740096,0.00010806963817468555,0.11625453797366248,0.02694069457810005,0.018232377958367598
32,0.006859918663332693,0.0898892892804608,0.4573282897128852,0.031705874156145085,0.1257442130189052,5.7504645436675064e-05,0.28624461996118283,0.0021702905616515496
33,0.30181188120014263,0.001914692222683515,0.09231588849673368,0.027091070884550334,0.127898512375307,0.03427820056444449,0.34747693234203725,0.06721282191410112
34,0.16416443445529252,0.0007720286692626765,0.43451089508697455,0.008368966059112371,0.004369706044427185,0.11501333123772382,0.1036868114729611,0.1691138269742457
35,0.42291196800044745,0.036951926356405713,0.14688584981882197,0.2070158967695798,0.008942337956843632,0.030113187272735566,0.00047838118527280545,0.14670045263989318
36,0.6599775011312446,1.3458101627036308e-07,0.03493489191830373,0.02482586638055447,0.0013298670623170417,0.10349410047131322,0.05160749228839038,0.1238301461668602
37,0.0909345059694506,0.25139304483171265,0.08581343785047169,0.31400439153216536,0.04125252912909084,0.02997409146727171,0.17512670841692912,0.011501290802908027
38,0.0638683957593352,0.31175591425263643,0.030572044867076712,0.15118811988547784,0.21088072161510293,0.06214569974184818,0.12645897626515068,0.04313012761337195
39,0.01946181997495799,0.3325020708586701,0.04914069124448289,0.518223242172044,0.02066642818848735,0.0006792388095572204,0.0009737284643372554,0.058352780287463206
40,0.017494058318638168,0.049790730187042206,0.66515348971667,0.027401361025991125,0.049990695428181166,0.004509685919350621,0.1799238511749638,0.005736128229163031
41,0.019459436376423323,0.3054432829373481,0.0021766806635019607,0.01591055181188405,0.049182182385028174,0.24343641822017884,0.363583124622903,0.0008083229827325883
42,0.08562519523123091,0.26394273993448986,0.05852456279639241,0.3355407425931354,0.00987542688000171,0.16479724619286706,0.07629662769277855,0.005397458679104006
43,0.08107027365599345,0.20282022699445706,0.05865526813274665,0.5227075677971117,0.018946652189680405,0.04890151269616298,0.06273868265241839,0.0041598158814294345
44,0.0006141281887004667,0.0180048692896921,0.8467277021796266,0.022254870112148828,0.009367175521882215,0.009154019078190332,0.09244920169852855,0.0014280339312310452
45,0.10491230694480681,0.24292915510575286,0.05005894626340374,0.1841570731148964,0.20220449535438925,0.01911569607432068,0.11640555999647209,0.08021676714595818
46,0.1181356587246153,0.21684661029364483,0.08277664573107148,0.19011773572670546,0.15376433856970784,0.0032557209428634615,0.12713185539857125,0.10797143461282042
47,0.6360977433962619,0.006052870837851402,0.07307279711393264,0.05374655437022201,0.002206450983208106,0.1934627823929541,0.029728804420192198,0.005631996485377671
48,0.6426628045505121,0.000388689972077221,0.058672480870666274,0.03660760737379271,0.0004162422957690714,0.1490894474778126,0.052423976766754664,0.05973875069261525
49,0.14270777247670746,0.010725393221226889,0.17294376441043766,0.13288553000034098,0.09060453397713576,0.008031545471896762,0.4346396156632046,0.007461844779049945
50,0.001994815897893456,0.03116825135006979,0.7878757708728558,0.03568047877947346,0.018771718581548698,0.020645735053759582,0.10232878754806636,0.0015344419163329842
51,0.1572109183526702,0.2921205092811577,0.06293353294268378,0.007314862636524084,0.47133460125074594,0.0032066271879045093,0.00558100985826335,0.00029793849005050216
52,0.06325281061877358,0.21541043713308425,0.03742996182908045,0.5729715495301754,0.015037213155079797,0.03630403393638842,0.05946404954387344,0.00012994425354459531
53,4.559270163692192e-05,0.037830205941919784,0.7597315823264242,0.0534162304570891,0.019957203292847014,0.043724337880802204,0.085287623498596,7.2239006847855205e-06
54,0.3160908226962417,0.08911913728644005,0.05358663056695689,0.015039012487226968,0.04366105963633975,0.0018693733122051354,0.13747765356276476,0.34315631045182476
55,0.11573805443567267,0.23057794803619047,0.07166649532284561,3.853005359809061e-06,0.5377247109258514,0.033795780155464514,0.0061355240296006594,0.004357634089014909
56,0.23089800134112107,0.008224782181054031,0.17506340751373886,0.03851274956533086,0.28398767460631136,0.04707156472750457,0.20266836986034412,0.013573450204595173
57,0.0887772740074738,0.0006129464579617815,0.43487472428228663,0.02037190406845559,0.009076106764881837,0.18462271665148594,0.1562048212049976,0.10545950656245676
58,0.0348643791426903,0.06326474126035884,0.0008917091742194201,0.22409752424014448,0.48751427826686217,0.13495074301124924,0.046076572713529246,0.008340052190946289
59,0.3253352914647661,0.023112080158828187,0.14935871851406732,0.0764173717213469,0.015065478891565466,0.06702090518693916,0.004937350574763727,0.3387528034877233
60,0.002996950048560716,0.765511666724762,0.09984065133948229,0.00772900261018932,0.003478142620141676,0.02438030849665413,0.07979691347461841,0.01626636468559146
61,0.18918133767631945,0.006209381277317064,0.2646342023513297,0.030566201960847906,0.0023673153362130574,0.211555888037072,0.09503939105869613,0.20044628230220488
62,0.18602816147822135,0.15775782576483327,0.28692740244114395,6.940360697207893e-07,0.3229313992101152,0.041119082477302914,0.003638060991836178,0.001597373600477449
63,0.2281840018544845,0.1188971780716406,0.105363563453675,0.011481079780075388,0.010758687549464662,0.24173089158041322,0.022707010923428556,0.26087758678681805
64,0.08729948742080704,0.2901527118505867,0.007381072380403943,0.13717805785582565,0.11214884570139329,0.027715870556207053,0.24232388037290603,0.0958000738618704
65,0.034083019697271746,0.042557680821910734,0.1793072756517169,0.2008809784899742,0.03959738764809059,0.056489943278071574,0.44385467919782584,0.003229035215138535
66,0.0031686711816593036,0.008007888726463293,0.8195111413105952,0.0022148923252010995,0.011914551101561567,0.009986142098681029,0.1415909220714514,0.003605791184387069
67,0.0597077646956268,0.3213537649633081,0.003232569093424908,0.5263103180534761,0.00012028825711160341,0.05065742448594934,0.03451404890795769,0.004103821543145565
68,2.249644959234755e-06,0.009755352505527804,0.8319215821788084,0.003462191798247456,0.011663207406841035,0.004937637261248508,0.138257523752869,2.5545149847516527e-07
69,0.00034189476177072026,0.11645727974566306,0.4354750272469816,0.10636820111703399,0.10402195909317533,0.07587212446676327,0.15503582358322404,0.006427689985388033
70,0.015125784242749468,0.10002128177615853,0.4675813242424613,0.052053346630281924,0.11499267104827339,0.012083424574796147,0.23809801181302756,4.415567225154333e-05
71,0.08897740258794497,0.22972150421312862,0.07918957254524751,0.2114303919601724,0.15019479169080943,0.0009397786652930794,0.1552397253295823,0.08430683300782181
72,0.05293582160949768,0.203793897092074,0.029654577586977943,0.6214291471260459,0.015463365256729244,0.02055790173379919,0.0559582682098066,0.00020702138506949392
73,0.0027655284052991915,0.10899098493049318,0.3900723311813908,0.04328938284593811,0.15121288461639706,0.001359054749396392,0.2934917175107758,0.00881811576030947
74,0.3615362443229026,0.010521643462130257,0.04662179670746476,0.005551492737031612,0.039366725965460224,0.015913784405219396,0.057391633487528924,0.4630966789122622
75,0.11474002164672925,0.17557189933095158,0.003206590220393462,0.3490060269659796,0.22570067518047815,0.03241095045547844,0.09932567082182775,3.81653781617912e-05
76,0.03417381246497669,0.0809431607343546,0.37678571972971747,0.037409606673554585,0.12596994675680856,7.493831726415238e-06,0.24583214448747065,0.09887811532139114
77,0.08497835327846404,0.20959406276035905,0.06272024610212121,0.4902556739937219,0.0183145956988022,0.0632253602545209,0.06543063785619337,0.005481070055817391
78,0.13043095203269126,0.28071214341411455,0.05394152264710815,0.32511526125880374,0.0034309478658792613,0.14285618685374432,0.0476784785552475,0.015834507372411256
79,0.0746948180210488,0.34478426841126397,0.0005271346988515164,0.5137140462569754,0.0008991658054961361,0.04215856946897452,0.020246041025126255,0.0029759563122634153
80,0.17932491071493303,0.005727991982566753,0.023784308532580577,0.47693083611117276,0.17303571275686522,0.08589726498105466,0.02882906757054936,0.02646990735027771
81,0.07600414317301324,0.24656846627542922,0.03229548169359604,0.5328063226632485,0.008713209108074492,0.050737340717907545,0.052392901907472325,0.0004821344612585168
82,0.11319366709989519,0.23674346628559453,0.06775373903024501,0.17928540700201231,0.17365406959384633,0.012393697515074568,0.12078420517557453,0.09619174829775753
83,0.07475211509636714,0.0006111336606294693,0.5228268710057168,0.015648470364952836,0.005997534497282502,0.15229364960195482,0.1459915884964207,0.08187863727667564
84,0.07348024097800633,0.26042007439850845,0.03651797148088599,0.2043640726480494,0.21800826426748138,0.018451684890803795,0.13716370283217008,0.05159398850409463
85,0.02955891151144472,0.00098028874298025,0.7405944613827296,0.0008154479518353855,0.007004508837529388,0.051437793820948166,0.14011287271089895,0.02949571504163359
86,0.0022179182827743197,0.4240129282255629,0.003318068445422884,0.056762655234274456,0.16101742685398576,0.22484763559384377,0.12775326306434237,7.01042997935098e-05
87,8.174205737935176e-05,0.009987833264147922,0.848802149816559,0.005394278879334345,0.009550496488789612,0.001443198444473944,0.12453902039110505,0.00020128065821067723
88,0.0003527574970818307,0.42557606843808854,0.0014992493815240316,0.051492468436968496,0.15648213422462445,0.2366121985347178,0.12757253800774462,0.0004125854792502904
89,0.0020144535816548925,0.02624127325737992,0.7650951406982521,0.012618115068595977,0.029005108492386043,8.268390131039658e-05,0.16474665170066505,0.00019657329975553101
90,0.013520090306365126,0.3303728480313665,0.000441090484562405,0.025944660042291973,0.05027090565091042,0.19213834114101866,0.384033428843326,0.003278635500158866
91,0.09977767257849889,0.24159610530346168,0.0492968717250468,0.47214022775805314,0.009613990746895687,0.06925034419206477,0.05228697268484192,0.006037815011137074
92,0.012853956474931484,0.19557030011655413,0.0646980118438467,0.3850415984875861,0.16863204827353281,0.02524471060938014,0.080906880289446,0.06705249390472261
93,0.001345398700804889,0.011103849928621743,0.8426334671649143,0.005819083170404511,0.010223895348455988,0.0009333586405581154,0.12633934363663765,0.0016016034096027851
94,0.011007991780212356,0.3941794106739233,0.004568462877054607,0.08380796172834598,0.19862271715676955,0.18165488628106294,0.12335696639895086,0.0028016031036803605
95,0.016011938249626597,0.1940688368134394,0.008201431550494844,0.6816270487836796,0.014471945329444893,0.007919605063285165,0.06059617623767879,0.01710301797235068
96,0.17447252498916888,0.00016686246165843863,0.5688383643627125,0.00034312278846033783,0.002751359058692068,0.023389251468629683,0.06941348548519631,0.16062502938548184
97,0.01009160455310148,0.4392204615049843,0.2769149201814988,0.20006595871715896,0.01909635728292832,0.02424869094169417,0.003237567197903015,0.02712443962073097
98,0.09622801668605026,0.2045567938066882,0.05350737152389536,5.332326893236353e-07,0.598621495206363,0.02758006850568601,0.014343157999415334,0.005162563039212632
99,0.14047456369064767,0.35881514508142925,0.1236720894496902,0.08425369460025314,0.0185496327966615,0.26101418979241586,0.0010111640047177218,0.012209520584184686
